	indicator	erytrocyty	smoker	weight	trombocyty	alp	hbver	etytr	relationship	ssn	leukocyty	ast	hematokrit	er-cv	hemoglobin	name	alt
9566	1.00000	9.52336	no	101.39259	6.03910	86.06718	8.74256	7.70112	divoced	482-13-4898	7.12816	49.38730	6.83141	50.39484	6.61174	Joseph Bailey	5.00290
9567	1.00000	5.16210	yes	92.03909	7.61207	29.31842	5.98531	6.36893	nop	589-06-4143	7.54693	42.53895	7.01670	47.33228	8.47095	Lisa Flores	0.65764
9568	1.00000	7.28943	yes	36.33364	6.53936	26.42079	5.51909	5.59141	widowed	371-42-6976	7.34734	28.87314	6.92059	65.19380	8.43457	Matthew Lambert	1.20288
9569	0.00000	8.03234	Y	106.54765	7.97404	78.17759	6.86404	7.77107	married	299-56-3915	7.76101	55.65051	7.44436	80.06505	5.64290	Patrick Lee	1.42863
9570	0.00000	7.06150	Y	51.23935	8.46667	66.76962	8.17396	10.07457	divoced	142-97-6946	8.22211	30.66179	7.37267	50.33255	5.19641	Michael Richardson	1.00206
9571	1.00000	9.51976	no	128.53585	7.03019	34.88112	7.60393	3.83894	separated	292-99-3793	7.78840	47.71320	6.19141	41.43321	4.26517	Shawn Young	5.04157
9572	1.00000	7.21627	no	115.50569	7.54150	36.76065	5.71160	3.98396	single	653-04-4539	6.70548	50.93021	6.60234	65.31446	8.39852	Wayne Finley	1.21559
9573	0.00000	7.84662	no	96.15269	4.16005	93.79894	7.56283	9.28099	single	441-13-2222	6.88779	35.67805	7.93288	61.98392	6.07253	Kevin Caldwell	1.36246
9574	0.00000	7.69360	no	112.29439	8.38372	73.44668	7.44678	6.91676	separated	215-08-9477	5.95712	39.16254	7.44089	61.35034	5.38249	Dustin Patterson	1.31536
9575	1.00000	4.07954	no	29.43082	6.37712	63.47157	5.77321	4.81256	separated	174-99-5959	7.37590	59.72246	5.67706	64.29762	7.52780	Daniel Wilson	0.60846
9576	0.00000	8.06768	yes	93.27276	7.32001	97.39714	4.91248	5.08750	widowed	494-70-1176	8.24153	50.46335	7.08532	54.46073	6.32464	Lori Hardy	1.57846
9577	0.00000	7.44296	Y	78.51560	6.54695	90.12023	6.52019	5.61762	widowed	372-20-3699	7.69053	54.70931	6.45257	45.73031	6.56074	Olivia Gates	1.19910
9578	0.00000	7.60777	no	31.78852	6.07663	79.66420	4.98339	5.39513	widowed	346-55-8958	6.57346	63.20658	6.35618	38.62554	6.78831	Cheryl Rodriguez	1.35450
9579	1.00000	4.85677	Y	57.64992	7.18428	65.54763	5.68045	5.88206	divoced	051-73-8556	7.09985	71.11977	6.67504	47.89922	7.41273	Tammy Watson	0.72128
9580	1.00000	6.63263	no	107.40046	4.76522	20.96331	5.72366	7.14308	married	395-25-1990	5.61547	57.75218	7.61008	17.39637	9.37990	Wayne Stewart	0.81503
9581	0.00000	9.56073	Y	75.48356	5.33811	56.05784	8.29656	8.01571	divoced	392-90-9199	6.60468	65.49772	6.60208	56.48454	7.68813	Kayla Harrell	5.26142
9582	1.00000	4.97313	no	34.36677	7.59171	53.87964	5.93759	7.13865	divoced	565-85-8656	6.65475	61.41770	8.10578	30.74136	7.83899	Eric Bridges	0.51653
9583	1.00000	4.80854	no	59.18550	6.39102	57.33766	5.99979	4.42925	married	257-49-7028	7.19036	32.68667	6.42569	68.88847	7.78833	Jack Kim	0.32167
9584	1.00000	7.38775	Y	-10.99932	5.59049	45.62385	5.47086	2.62736	widowed	726-77-5592	7.87108	47.47944	7.93694	49.21571	7.97732	Wanda Lin	1.17828
9585	1.00000	7.34301	no	70.24836	5.60680	83.22688	5.28241	2.14831	married	125-64-0961	7.75852	34.88237	8.57018	14.02440	6.99023	Shawn Mcguire	1.13672
9586	1.00000	5.44831	no	108.62082	6.28814	5.51728	5.82901	8.78812	widowed	243-98-7359	6.69546	66.70968	7.95919	45.12771	9.07257	Kimberly Walker	0.38017
9587	1.00000	8.51135	no	92.05936	6.98236	57.96887	7.95344	3.79871	separated	224-33-3225	6.54953	62.41261	7.31886	45.24141	4.92412	Rachel Perez	1.96652
9588	0.00000	8.28917	Y	150.76095	9.79241	75.98325	6.29037	6.06351	divoced	835-53-0272	6.66928	68.46999	5.10470	64.32654	5.41977	Luis Campbell	1.90461
9589	1.00000	4.44369	no	93.82398	7.16954	56.99893	8.06524	8.50258	separated	775-80-7927	7.51036	48.75304	6.88761	42.91660	7.84671	Jessica Oneill DVM	0.70070
9590	1.00000	8.96360	no	71.61965	6.23988	86.16477	8.83186	7.19633	nop	770-56-5653	6.42378	48.27806	7.17368	61.66311	6.55041	Sara Torres	3.18381
9591	1.00000	4.39034	yes	16.27301	6.21258	75.02860	5.87448	3.57743	married	657-47-6232	7.87540	35.95749	6.09152	73.52605	7.44582	Samantha Brock	0.79403
9592	0.00000	8.72699	no	81.76862	7.34642	83.29283	5.84687	5.90094	divoced	585-73-2087	8.01647	76.62563	7.42107	62.88973	5.67858	Nicole Yoder	2.73338
9593	1.00000	9.78154	no	49.91630	6.36974	68.89129	10.26505	6.78928	divoced	421-23-8959	8.86980	71.47448	7.78796	53.23369	7.15483	Stephanie Thompson	6.53431
9594	1.00000	6.08757	Y	71.39264	7.13732	19.45456	5.70010	7.06642	divoced	169-93-2395	4.67845	58.81762	10.69117	71.97276	8.83138	Gerald Smith	0.79100
9595	0.00000	8.19400	no	54.96949	7.83823	66.37078	7.33572	7.36682	single	353-34-2686	8.67983	43.49322	7.45922	51.12906	5.15024	Victor Jordan	1.70712
9596	1.00000	5.77130	Y	66.28054	8.11186	13.76630	5.84878	5.20493	married	237-84-6129	4.19283	37.35297	6.54312	51.74988	9.38030	Lisa Roach	0.42938
9597	0.00000	7.23957	no	74.44723	7.35542	73.04668	7.53217	9.72738	divoced	809-70-5026	6.11136	48.71738	7.06615	39.50455	5.25496	Elizabeth Stewart	0.88606
9598	1.00000	6.46197	yes	88.36224	6.70467	62.86291	7.00409	4.55771	separated	106-33-8366	7.14077	49.81399	7.07576	65.07431	4.98532	James Newman	0.70602
9599	0.00000	8.58614	no	45.48193	7.09196	87.56821	7.77889	7.79853	single	216-12-4459	5.84987	67.23713	7.64965	77.21956	6.36116	Lance Martin	2.21839
9600	1.00000	7.85752	no	130.37878	7.07688	63.13288	7.81180	4.98922	nop	265-51-2769	6.06480	63.62340	6.03315	21.38326	5.06936	Rick Young	1.43584
9601	1.00000	5.50147	no	107.81131	6.36626	59.09029	5.80991	5.06500	single	623-93-8086	6.27240	80.17518	7.49315	60.83020	7.50403	Bryan Nelson	0.57465
9602	1.00000	6.19093	no	81.83854	8.36089	13.79026	5.78067	7.67301	single	252-92-8254	7.99932	42.68817	6.53987	65.11494	9.42891	Edgar Green	0.60716
9603	1.00000	6.88071	no	56.94249	7.23781	12.85708	5.65678	4.83777	single	130-37-5664	8.19495	40.14833	8.14199	24.34646	8.91515	Brittany Keller	0.79376
9604	1.00000	5.86776	no	139.61755	7.22517	47.13964	5.69573	5.75398	nop	169-12-4945	6.47788	58.63959	5.93476	36.29992	8.08246	Brian Mason	0.89401
9605	1.00000	4.98104	no	83.79664	6.36298	52.98836	5.96140	5.71369	married	312-68-1441	6.19745	55.99532	7.81111	43.30356	7.75711	Nicole Davis	0.54281
9606	1.00000	8.53490	no	66.30966	10.03773	15.07355	6.76695	3.52885	single	023-56-2741	5.97417	56.98608	6.72992	42.71979	3.82155	Shannon Johnson	2.22180
9607	1.00000	4.20508	Y	136.81109	6.84603	44.09476	5.66298	4.61209	widowed	333-36-9813	8.29139	61.78954	7.25856	51.22508	8.10494	Tammy Le	0.20480
9608	1.00000	6.34136	Y	78.33596	6.62373	16.44200	5.84123	7.98908	married	094-23-7105	4.43684	34.16155	7.50970	50.96228	9.03560	Dale Williams	1.00555
9609	0.00000	8.35848	yes	73.07274	7.88146	77.50772	5.37987	4.56676	widowed	737-20-7786	5.53451	61.59334	6.66284	57.87518	6.69816	Judy Mitchell	1.88138
9610	1.00000	6.94791	no	5.59682	8.32445	90.50779	7.95159	5.72291	married	185-57-7375	5.46769	57.23064	7.47184		5.81022	Stephanie Stone	0.87839
9611	1.00000	9.24971	no	92.74705	6.93320	83.38704	8.88356	6.96264	widowed	044-78-4963	5.74843	61.94593	6.13845	57.44334	6.28131	Michael Gross	3.94087
9612	1.00000	6.58444	no	126.08555	7.01862	27.37169	5.79297	6.11421	separated	794-47-6275	7.33013	52.09258	6.60662	53.02175	8.39143	Robert Mays	0.89231
9613	0.00000	7.99527	Y	81.35322	7.48255	86.36630	8.57041	5.33232	married	518-03-9362	7.47042	45.92760	7.34268	56.04907	6.07910	Cynthia Hardy	1.35522
9614	1.00000	6.55455	no	96.45643	5.40023	31.65390	6.25852	4.08717	married	713-52-0698	5.11777	48.46406	7.13706	44.33356	4.49145	Deborah Lane	0.78198
9615	1.00000	5.94201	no	99.15818	6.39895	23.65474	5.97878	5.55866	separated	882-81-5037	7.61632	44.39881	6.11730	78.13004	8.59460	Kimberly Jenkins	0.53163
9616	1.00000	8.25168	no	69.68445	6.73271	66.56949	9.13805	8.10801	married	012-06-0611	7.96940	66.44198	5.19410	54.16421	7.44475	Megan Martinez	1.97135
9617	0.00000	9.42864	Y	111.77541	6.00014	91.98306	8.59768	5.54491	married	667-66-4627	5.47057	69.63178	6.68977	50.15978	6.04643	Michael Morales	4.85309
9618	1.00000	4.15319	no	83.08864	7.94742	47.36424	5.96635	4.91232	divoced	584-77-0232	8.29087	65.05922	6.86738	66.77839	7.93874	Tyler Walker	0.51562
9619	0.00000	7.85744	no	53.00313	6.61263	53.12781	7.47892	6.74668	widowed	169-74-2885	7.53558	50.93758	5.87825	47.72253	4.68369	Lynn Mckinney	1.58072
9620	0.00000	6.48055	no	83.01573	8.07346	14.62175	8.33408	9.12023	married	416-71-0941	5.83029	57.53712	7.46021	52.23507	3.52876	Eric Malone	1.04328
9621	1.00000	9.25378	N	9.78026	6.86242	73.48175	9.71633	7.31146	single	729-01-4501	8.81004	51.49880	5.98858	54.45744	7.02583	Louis Young	4.32341
9622	0.00000	8.58765	Y	100.33809	8.61653	75.45255	7.47811	8.35251	single	435-17-4306	7.63481	44.59694	7.35223	62.36692	7.02603	Tina Mueller	2.35279
9623	1.00000	9.22212	Y	32.87037	6.89341	28.66042	7.34129	3.83028	separated	323-28-1128	6.72022	57.17734	6.98649	63.18828	4.20527	Nicole Cole	3.70876
9624	0.00000	8.76146	no	103.36072	6.84490	90.09791	9.10311	8.10437	divoced	084-33-3489	6.88304	37.94850	5.80135	57.81280	6.53975	Alicia Snyder	2.82217
9625	0.00000	7.01958	yes	66.78568	7.87366	51.46679	7.30978	9.61060	married	870-24-5670	6.53221	48.22602	6.63737	54.59497	4.84400	Lawrence Turner	0.63128
9626	0.00000	7.66038	no	32.79816	6.31819	51.82040	8.41310	7.63489	married	825-12-0893	6.82812	54.68854	6.05854	46.72623	4.71251	Paul Navarro	1.14401
9627	1.00000	5.02533	no	66.25873	5.75246	42.65027	5.86680	4.04970	divoced	183-58-0483	7.39234	52.68178	7.16288	41.55585	8.09880	Randy Solis	0.54929
9628	0.00000	8.35487	no	109.66227	7.51004	77.89871	8.77012	7.41094	married	410-66-8731	7.61504	42.07132	6.16887	51.23306	5.48359	Mary Navarro	2.10563
9629	1.00000	2.82840	no	81.04594	4.37849	80.63226	5.82210	3.55365	married	583-23-1249	7.46235	36.71050	5.97862	60.52242	6.32719	Heather Riley	0.60105
9630	1.00000	6.30642	no	110.50630	6.73281	75.10290	7.10269	4.42617	divoced	804-30-6656	8.12874	46.20898	7.72535	86.87919	5.30605	Rebecca Chandler	0.54182
9631	1.00000	5.05285	no	125.20077	6.17330	46.47520	5.99041	5.98969	married	621-73-0461	5.63393	57.44514	6.07054	39.00572	7.93515	Brandon Miller	0.75794
9632	0.00000	7.92823	N	53.13332	7.40191	79.56227	7.20399	7.79206	divoced	116-88-2516	8.46910	50.37719	6.53004	43.24152	5.55450	Melissa Oconnor	1.31418
9633	1.00000	4.01669	Y	103.66561	7.22948	72.86152	5.56493	5.16892	divoced	545-32-9578	6.10595	47.60658	6.55373	36.98559	7.18893	Juan Harmon	0.68926
9634	0.00000	7.57784	no	37.07736	5.76212	68.57627	6.49989	5.90610	separated	500-72-9099	7.54740	47.22111	7.97440	45.78398	5.27334	Cody Turner	1.10541
9635	0.00000	8.00017	no	147.81907	7.23339	82.07162	7.48833	8.13212	married	336-55-7926	9.63747	51.64428	6.09618	58.65563	5.81480	Alan Barrett	1.73584
9636	1.00000	5.57520	Y	55.00401	7.01522	23.26176	5.85492	6.24657	single	482-92-9764	7.52645	54.61446	6.86246	56.00040	8.46385	Nicholas Brooks	0.26424
9637	0.00000	8.71198	N	40.98583	5.00038	25.44950	7.95911	8.68737	married	276-31-4450	10.00922	55.46488	6.45515	77.75461	4.23625	Robert Watson	2.55484
9638	1.00000	10.20661	no	138.38869	8.19944	82.08605	8.67834	7.07819	married	462-50-8509	6.91130	47.86920	8.14239	35.08660	5.97080	Morgan Sanchez	9.47698
9639	1.00000	4.28929	yes	70.32810	7.43025	81.39918	5.78480	5.36730	separated	291-63-2391	6.30078	43.67584	7.94295	30.75549	6.87320	Danielle Richards	0.69756
9640	1.00000	7.48792	no	16.33283	7.89904	39.48986	8.17911	8.04811	separated	189-08-9888	9.65986	48.48188	5.57977	70.92168	4.57409	Pamela Carson	1.18230
9641	1.00000	6.41636	no	62.00454	7.32188	57.12472	5.59171	4.02339	married	027-80-3487	7.45984	60.51420	5.04956	20.16295	7.54600	Kayla Martin	0.98027
9642	1.00000	7.61490	yes	74.73617	5.97492	13.57807	5.76371	5.29004	nop	484-84-3210	7.14428	52.04845	6.61259	52.28876	9.25828	Timothy Patterson	1.16919
9643	1.00000	9.70507	no	119.76177	4.84353	79.11481	8.58839	6.87736	widowed	091-81-4276	6.80224	68.37137	6.71554	51.47351	5.87963	Jeffrey Keller	6.26279
9644	1.00000	3.91060	yes	170.55115	6.47292	24.72656	5.95079	5.24333	divoced	174-53-8698	7.11638	64.94151	8.72226	43.64359	8.53965	Deborah Marquez	0.31733
9645	1.00000	7.64754	no	96.93968	6.34040	80.95398	5.07452	4.76505	divoced	417-48-4734	7.49875	46.93703	7.08371	37.64189	6.38645	Kristen Mendez	1.29197
9646	0.00000	7.03313	yes	16.99956	6.50583	76.68685	3.54386	3.01745	single	244-23-2471	8.10952	46.88777	6.68625	35.35036	6.75277	Larry Davidson	0.94704
9647	1.00000	7.35984	yes	23.33683	6.46216	88.45540	8.10304	7.05812	married	510-46-0056	6.35190	62.40932	6.82309	30.97213	6.67713	Anna Lucas	0.88534
9648	0.00000	7.90036	no	77.50268	7.16627	65.53988	7.61836	7.55052	widowed	301-31-5778	6.99533	73.06163	6.42803	17.95971	5.16811	Mark Davis	1.35622
9649	0.00000	8.44073	Y	105.55246	6.41552	91.76689	7.51560	8.03811	married	358-61-4175	7.84309	58.07383	6.06022	58.34648	6.34254	Brandy Reyes	2.00004
9650	1.00000	6.41357	yes	103.03837	7.25922	44.72307	5.80300	3.47766	divoced	696-83-0956	7.57729	44.11335	7.43375	31.87496	7.91293	Laura Alvarado	0.81036
9651	0.00000	7.01167	no	62.64457	5.98791	18.69071	8.00088	7.92625	married	089-89-6971	6.39236	61.01206	7.60120	46.06726	3.85793	Kelly Davenport	0.95118
9652	1.00000	7.41022	no	61.00991	7.70851	65.74203	8.41580	8.97898	divoced	818-37-0966	6.40050	32.54586	6.13541	74.54639	5.06230	Angela Dunn	1.37157
9653	0.00000	8.63827	Y	3.02200	7.66174	86.11132	8.41170	8.86598	nop	397-77-4282	6.38455	70.28481	8.17352	81.11031	6.69752	David Glover	2.28801
9654	0.00000	7.35516	no	78.47999	6.79218	64.53634	4.80321	3.22530	single	173-13-6735	8.98858	64.38139	6.64507	57.10526	7.51538	Vanessa Duran	1.16612
9655	1.00000	5.63634	Y	67.05153	8.03592	73.87878	5.70569	4.59777	single	218-40-0106	6.18262	60.02523	7.98242	62.19004	7.11213	Leslie Martinez	0.58129
9656	1.00000	6.59729	no	16.90042	6.51517	40.14676	5.58717	5.64682	divoced	540-66-3980	5.92279	54.78509	7.10932	51.79026	8.10347	Roger Petersen	0.89924
9657	1.00000	8.89903	no	48.70389	8.66902	44.36307	8.19298	2.79828	widowed	466-47-2896	6.49439	30.16566	6.37533	54.95078	4.45097	Cindy Henderson	3.10122
9658	1.00000	7.83222	yes	-18.03510	6.25626	68.29162	8.01319	4.47333	separated	071-50-8381	7.61229	24.98111	6.87459	64.78287	5.23853	Patricia Green	1.16924
9659	1.00000	6.39903	Y	89.58142	7.79311	20.35835	5.65858	6.60183	separated	288-89-0711	6.57335	46.21656	5.83903	41.51085	8.45876	Katherine Anderson	0.57053
9660	0.00000	7.47030	Y	75.56825	6.22173	76.12223	7.28708	8.33837	divoced	540-57-1546	9.18509	65.12540	8.18220	33.07932	5.32590	Justin Lin	0.96969
9661	0.00000	8.38248	Y	64.55426	7.50215	81.37750	5.32812	4.83732	widowed	600-53-0008	7.18392	48.87117	7.01761	55.00082	6.66129	Michelle Henderson	1.83949
9662	1.00000	4.50803	no	90.82296	6.39597	95.42772	5.66473	4.37833	divoced	759-85-3499	7.91979	44.86058	6.46751	78.51235	6.59366	Timothy Jackson	0.67952
9663	1.00000	9.90522	yes	43.19441	5.72921	68.86087	8.56914	6.43013	married	449-14-1090	7.36216	53.85362	7.00645	60.75415	5.65764	Nathaniel Robbins	7.20587
9664	0.00000	7.94489	no	76.70418	4.42166	86.64967	5.93383	5.73823	single	401-23-1902	7.33276	50.08000	8.23405	44.13046	6.08529	Nichole Benson	1.73996
9665	0.00000	8.56395	no	46.04386	8.22617	91.76633	8.34897	8.09083	nop	585-92-9715	7.78491	48.75783	9.77432	55.90813	6.35374	Terrance Harris	2.66025
9666	1.00000	8.03926	no	76.68585	6.46668	47.24670	8.23527	3.57400	single	332-05-2841	6.72234	62.77745	6.07817	38.04063	4.66343	Deborah Fitzpatrick	1.67435
9667	1.00000	7.42359	no	43.99692	7.22258	55.68694	7.16405	5.12096	single	214-48-1693	7.23864	77.46638	6.36398	36.69763	4.89976	Elizabeth Butler	1.32804
9668	1.00000	4.48765	no	68.74405	5.06583	29.20125	5.83666	5.62211	married	836-81-1858	6.45206	48.90026	7.64921	42.93937	8.25566	Brandon Gutierrez	0.38782
9669	0.00000	7.07824	yes	42.35122	4.96274	67.16034	6.96042	8.82795	divoced	553-08-4819	7.59970	88.45490	5.73371	76.70473	4.97795	Lisa West	0.75598
9670	0.00000	4.92334	no	92.25018	6.33511	28.55358	6.02804	5.15510	nop	576-45-3838	7.10209	68.32739	5.98088	53.56581	8.37230	Miranda Wolf	0.63951
9671	1.00000	8.73981	Y	45.81530	6.93506	22.93346	5.66236	4.67044	divoced	823-68-8004	5.41041	36.77552	8.96575	55.39353	8.54244	Mary Baker	2.76028
9672	1.00000	11.16376	no	46.29097	8.07842	77.37094	9.21213	6.09554	widowed	185-88-6808	7.36758	53.86782	7.53255	53.16285	5.53387	Max Jones	24.20779
9673	1.00000	3.09351	N	74.26384	7.05027	77.10910	5.88830	8.17134	married	392-27-6107	5.67827	41.61161	7.16794	22.50594	6.96308	Vanessa Caldwell	0.51485
9674	1.00000	6.52332	no	34.95440	6.66982	90.94631	8.47797	6.36908	married	510-01-9339	4.92355	53.98598	6.85566	43.50450	6.68810	Olivia Gallagher	0.66283
9675	1.00000	6.28312	no	137.27113	6.66495	44.76552	5.71502	5.01415	separated	667-09-5570	5.21593	49.73879	6.99247	59.90085	7.93986	Laura Jackson DDS	0.69363
9676	0.00000	5.00382	Y	84.37142	6.94187	83.10791	5.36487	3.23913	widowed	230-59-8682	6.05123	34.72192	7.00502	40.31768	6.29242	Dr. Elizabeth Anthony DDS	0.96351
9677	0.00000	8.07911	no	97.78313	7.93433	52.60405	8.84031	6.87616	single	151-28-6496	8.77927	89.01399	5.71470	62.75523	4.85242	Melissa Sexton	1.56394
9678	1.00000	10.15433	yes	118.31209	5.82175	82.13738	9.13133	5.65116	nop	699-07-4234	7.02332	77.01599	5.88894	48.18468	5.58134	Margaret Bailey	9.12158
9679	1.00000	5.82253	no	13.47844	7.17853	54.48232	5.65754	5.02327	married	355-19-0143	6.74869	61.84704	7.29179	77.98175	7.81422	Jennifer Kim	0.29099
9680	0.00000	7.87784	no	23.39750	5.77234	83.06370	6.38634	5.30871	single	193-48-0167	7.86477	54.04677	5.62936	48.33087	6.06536	Peter Simpson	1.50844
9681	1.00000	6.19807	no	64.29102	7.44697	24.98389	5.73331	5.80850	single	718-44-1944	5.73488	47.36700	6.72544	47.23072	8.47257	Tracey Medina	0.66092
9682	1.00000	5.17053	Y	63.74832	6.77521	45.03928	5.76858	6.48989	single	293-31-5199	7.75550	61.17993	7.58576	64.92464	7.87712	Nicole Fernandez	0.59165
9683	0.00000	6.94886	yes	5.19052	7.45918		5.21472	6.36076	separated	898-07-8675	6.38939	44.76916	6.06967	38.36203	4.84896	Mark Hernandez	1.00664
9684	0.00000	8.73761	no	150.70083	6.95188	79.65699	8.97003	8.59064	married	428-19-2811	7.16509	46.52274	8.52638	59.20003	6.85378	Donna Dennis MD	2.29760
9685	0.00000	7.75153	no	82.88993	6.76565	79.61387	7.61141	8.76656	married	444-82-3727	4.74359	52.42462	6.79719	56.99193	5.68918	David Holt	1.28602
9686	0.00000	9.63538	Y	91.46743	8.69613	67.27271	8.43641	6.10593	separated	587-88-3865	7.30576	52.81770	6.83567	63.07485	7.37613	Mary Escobar	5.72398
9687	0.00000	7.62805	no	75.91880	7.98973	56.35213	7.03016	7.16151	widowed	206-18-6825	6.76997	66.83926	5.84144	51.03075	4.95677	Amanda Morgan	1.16015
9688	0.00000	7.60784	no	68.26295	7.24624	80.76610	5.77847	5.93174	separated	726-77-5592	5.26924	54.94710	7.31727	54.59980	5.51140	Wanda Lin	1.19415
9689	1.00000	5.80936	no	74.87887	8.49301	20.28039	5.76613	5.28774	married	775-49-0475	8.63423	36.79457	7.84108	60.96530	8.36143	Gerald Guzman	0.70159
9690	1.00000	4.38831	yes	67.32311	7.99208	73.68122	5.65653	4.56968	divoced	094-80-0770	6.85094	56.27139	5.97243	82.51791	7.10648	Sarah Stephens	0.62332
9691	1.00000	6.82531	no	34.04030	7.12156	17.85706	5.59474	6.77048	nop	878-49-1892	7.17401	60.17340	6.93875	50.35436	8.72037	Jose Martinez	0.79776
9692	0.00000	8.04790	Y	93.30526	5.74819	85.77286	3.75506	4.06434	married	018-09-0847	7.21357	59.95510	7.85628	65.03236	6.53862	Cynthia Smith	1.56224
9693	1.00000	8.02113	N	14.61267	6.70548	81.34953	7.91967	6.14456	single	313-72-3523	7.29217	43.45864	6.64339	66.91973	5.80954	Mr. Mark Olson	1.56171
9694	0.00000	7.49448	no	28.53847	5.62814	82.71388	5.03174	4.44422	married	028-36-0026	7.87788	32.43995	5.51914	54.09869	6.78608	Teresa Potter	1.18001
9695	1.00000	6.05008	no	100.99325	6.15869	25.89587	5.56210	5.70284	single	745-16-8172	6.98657	46.86518	7.03516	66.22972	8.54927	Sharon Kelley	0.60089
9696	0.00000	8.63387	N	73.04786	8.48828	14.86138	5.41435	7.62565	nop	813-18-7744	6.02376	43.65770	4.94451	45.12742	3.62595	Dennis Knight	1.95870
9697	1.00000	8.08530	yes	-7.63499	7.25772	82.15744	8.46186	4.36232	divoced	216-95-8227	7.74251	49.50260	8.01634	69.37996	5.80573	Elizabeth Allison	1.74929
9698	0.00000	9.11285	no	23.25434	6.18270	75.60593	7.78602	7.48463	divoced	886-37-7274	5.00484	47.03819	6.61307	57.33377	7.07296	Anna Russell	3.78429
9699	1.00000	8.69783	no	124.94151	7.99907	87.67778	8.19601	6.25625	divoced	140-99-7226	5.71625	47.28049	9.09968	45.50291	5.87749	Paul Daniels	2.56053
9700	1.00000	3.62458	yes	48.28763	8.51050	92.64093	5.70011	3.94119	married	853-17-8510	7.42873	54.31283	6.40716	70.18952	6.43886	Gary Williams	0.49743
9701	1.00000	6.59056	no	39.30056	8.92402	40.52959	5.64943	5.25263	single	734-98-0270	6.13745	53.91801	5.01480	34.37256	8.13823	David Christian	0.79444
9702	1.00000	8.88675	yes	37.56487	6.07460	44.24483	7.48999	4.49495	divoced	881-95-0949	5.07804	62.28118	6.97282	57.74556	4.71443	Christopher Wells	2.89831
9703	0.00000	8.95598	no	90.06765	6.34826	78.00236	9.43998	5.53457	divoced	451-90-8734	5.69785	46.53732	6.79730	62.03466		Jesse Holmes	3.01384
9704	0.00000	8.27790	yes	72.15336	6.53671	88.75934	8.14735	9.80944	married	775-90-4169	6.90935	52.41702	7.07773	47.62476	6.51002	Nicole Cunningham	1.89628
9705	1.00000	5.74149	no	-8.41928	7.12278	70.12745	5.71954	4.85202	married	342-25-5024	6.37757	73.71602	7.20283	60.07871	7.36571	Laurie Young	0.69433
9706	0.00000	9.04052	no	-24.69012	8.17037	78.08865	7.89445	7.95938	married	865-82-0249	7.93822	44.94882	6.03448	61.87702	6.99238	Heather Smith	3.28047
9707	1.00000	7.63255	no	85.91898	7.39435	60.05150	6.90637	5.01785	married	415-68-3982	5.99457	60.27406	5.97916	58.03831	5.02318	Rachel Rivas	1.19630
9708	0.00000	9.25660	no	112.05781	7.99888	73.42637	7.54312	7.12851	separated	217-07-2675	6.46042	35.25412	8.21079	47.50421	7.37798	Mr. Taylor Flores	3.99934
9709	1.00000	9.85545	yes	12.70501	9.08115	89.33565	8.58676	7.69601	divoced	032-04-8157	6.03449	39.07659	9.03044	55.53476	6.41888	Shannon Hartman	6.96560
